dataset,model,latent_dim,sheaf_stalk_dim,epochs,Recall@10_mean,Recall@10_std,NDCG@10_mean,NDCG@10_std,Recall@20_mean,Precision@10_mean,Precision@20_mean,NDCG@20_mean,F1@10_mean,F1@20_mean,MRR@10_mean,MRR@20_mean,HitRatio@10_mean,HitRatio@20_mean,val_Recall@10_mean,val_Recall@20_mean,val_Precision@10_mean,val_Precision@20_mean,val_NDCG@10_mean,val_NDCG@20_mean,val_F1@10_mean,val_F1@20_mean,val_MRR@10_mean,val_MRR@20_mean,val_HitRatio@10_mean,val_HitRatio@20_mean,infer_total_s_mean,infer_ms_per_user_mean,train_seconds_mean,best_val_NDCG@10_mean,epochs_mean,latent_dim_mean,sheaf_stalk_dim_mean,Recall@20_std,Precision@10_std,Precision@20_std,NDCG@20_std,F1@10_std,F1@20_std,MRR@10_std,MRR@20_std,HitRatio@10_std,HitRatio@20_std,val_Recall@10_std,val_Recall@20_std,val_Precision@10_std,val_Precision@20_std,val_NDCG@10_std,val_NDCG@20_std,val_F1@10_std,val_F1@20_std,val_MRR@10_std,val_MRR@20_std,val_HitRatio@10_std,val_HitRatio@20_std,infer_total_s_std,infer_ms_per_user_std,train_seconds_std,best_val_NDCG@10_std,epochs_std,latent_dim_std,sheaf_stalk_dim_std
amazon_video_games,NGCF,16.0,,50,0.0018237880369240895,0.00034137733446037494,0.0011055607683260816,0.00016308878158922382,0.00392674625648879,0.00044449509915659905,0.0004292986855102196,0.0017024085125335873,0.0007138958126068567,0.0007738197014972016,0.0013941201939834263,0.0016475157390857167,0.00417901375275435,0.008016108198465162,0.0067035664718502015,0.011483241065010585,0.0019168327060733526,0.0016502472142277322,0.004415790594243649,0.0058977178374618605,0.00298106549600835,0.0028857232363716998,0.006367794270439832,0.007125274997690763,0.01778466533835141,0.02913069146188473,0.01961339369881898,0.0022353993274240916,130.5814330953484,0.004415790594243649,50.0,16.0,,0.0006347473051477437,4.835469212581819e-05,5.229807726592281e-05,0.00018766480529466153,8.868043837008716e-05,9.699699526533849e-05,0.00026194297289252737,0.00025632774776187026,0.00045904741180740716,0.001078570744364287,0.00048809524372351226,0.0002973945211581493,0.00010998345923392286,4.54904730497304e-05,0.000278012245265762,0.00021052987577840532,0.00018103531309177952,7.783761553190758e-05,0.0003718878796342874,0.00034237384970248045,0.0010188695499582364,0.000678354966823491,0.0005652024250481244,6.441787383726076e-05,9.873109036401715,0.000278012245265762,0.0,0.0,
amazon_video_games,NGCF,32.0,,50,0.0020883101855786418,0.00033504630661076085,0.0012514417106202398,0.00014965314100425298,0.004391200393787901,0.000558468201504445,0.0005052807537421169,0.0018989576154262086,0.0008812157407677247,0.0009059435984986623,0.0015658336378646387,0.001827959814845498,0.005356735810348758,0.009345794392523364,0.007948580528638541,0.01328285976035815,0.00221201387351487,0.00190853073573906,0.005329053927371051,0.007025853109205868,0.003460692161677698,0.003337107487068662,0.007496115497831238,0.008391468512885471,0.020275256438639214,0.033503062504612206,0.020864609046839178,0.0023780042223431933,106.74494974664412,0.005329053927371051,50.0,32.0,,0.0007177505748963273,9.670938425163633e-05,9.83006536960384e-05,0.00026960524373878297,0.00015017462076988598,0.0001727665299471006,0.00015167973773828373,0.00019906571488022696,0.0008974251053124928,0.0016118230708606052,0.0010485774168758671,0.0016507834223528442,0.0002833080930785518,0.0002890613249717441,0.0007364395632807628,0.000978871068094938,0.00044561094320085426,0.000493670034240589,0.0011110984035898298,0.0012985221839105557,0.0026125774181186023,0.005325993382620162,0.00020041929649608164,2.284240899203112e-05,24.42186174778991,0.0007364395632807628,0.0,0.0,
amazon_video_games,NGCF,64.0,,50,0.0033068414361899687,0.001211546307627037,0.0020916390842970435,0.0007291461717336248,0.005250104306438776,0.0007256287516146189,0.0006306511663247474,0.0026988387230786975,0.0011894066254355346,0.0011260133312975,0.0027723203355754073,0.0030848241339271336,0.007028341311450498,0.011625256439480284,0.01012749379488929,0.016383284062610845,0.0028152903844734707,0.002343000516567043,0.006922425524167174,0.008904970333696012,0.004404939239959326,0.0040993062625034535,0.009926887021750869,0.010961509161890025,0.02586524979706295,0.041122426389196366,0.030047780911748607,0.003424638809180375,134.69297592134293,0.006922425524167174,50.0,64.0,,0.0014875120725233817,0.00023767939092192162,0.0001734947000042617,0.0008304104982734229,0.00039833015534226104,0.00031074465938404027,0.0009168230236905842,0.00096017838683624,0.0022876786288769236,0.0030111339898844106,0.0015033024371439603,0.0022933129933493147,0.0005038724479258021,0.0003896939944572261,0.0013183114181714237,0.0015934610613252149,0.0007597452538326667,0.0006684792735182723,0.0021130810615726343,0.002265661934373255,0.004481431379978944,0.006662911884418209,7.16258614255016e-05,8.163421635001247e-06,47.89586735571517,0.0013183114181714237,0.0,0.0,
amazon_video_games,NGCF,128.0,,50,0.004026903345225986,0.00012050232611180528,0.002579070736118783,0.00014038857922305865,0.006991720227940598,0.0010409543347769926,0.0009022870602537801,0.0034943799693690734,0.001650130022101901,0.001596843632076025,0.0034965621129286503,0.0039433078415408,0.01002963300661044,0.0167160550110174,0.011691664878796101,0.018471253422212005,0.003483137775809903,0.002845730942365877,0.008123950039514482,0.010332024765008664,0.005363830744483082,0.00492979947015752,0.011827415946576894,0.013030615715163632,0.03134455021769611,0.04894472732639658,0.05300436166968817,0.006041071537461611,242.23218807663457,0.008123950039514482,50.0,128.0,,0.0003650404549086754,0.00013938102217038334,0.00012574401005573574,0.0002303889529642608,0.00017778753125606754,0.00020538315544640364,0.0006035527206810085,0.0006361605961515065,0.001408232884495907,0.002098123436134651,0.0002676400087730443,0.00029967644610185025,0.00028745847477963703,0.0002083696345707352,0.00025698276448046884,0.00029645786590579625,0.00036828716229348103,0.0003230373351430787,0.000506931439296843,0.0005350849601979966,0.0024728305704221384,0.0028251407333616634,7.627321056162073e-05,8.693094433738227e-06,2.086766370242843,0.00025698276448046884,0.0,0.0,
amazon_video_games,Sheaf4Rec-official,16.0,,50,0.0049386064565767225,0.0006407854451873896,0.0032146916491699877,0.00044403203737693084,0.0073022345973214635,0.0012423068155915202,0.0009478763011929184,0.0039579527397847125,0.0019851856510570342,0.0016778335273807735,0.004435769824987969,0.004832041950395254,0.011891193678291922,0.01774181293214801,0.01173834557540616,0.01690658857227419,0.003516345657147074,0.0025385580399970484,0.008676541079663825,0.010316356956108434,0.005408855822243045,0.004413469105275897,0.014207306788112632,0.015095174039124859,0.03270976311711313,0.045587041546749314,0.06494771198291953,0.007402292225087706,404.2397406093078,0.008676541079663825,50.0,16.0,,0.0007504112932265245,0.0001622532976526299,0.00011588822310363684,0.000481585669477427,0.00025881527771454946,0.00020114882784700387,0.0007351114536600143,0.0007792106048745237,0.0015072437067758814,0.0022204451327714407,0.0007239105030313976,0.0013377844951535012,0.0002101384914426104,0.0001785775544433661,0.00041137878501594364,0.0006232897367634809,0.0003048929158061116,0.00031089734898313956,0.0006089641691641742,0.0006931864929184973,0.0019236381665909631,0.003131303890381097,0.0006107170592418564,6.960531789854733e-05,68.09306058696288,0.00041137878501594364,0.0,0.0,
amazon_video_games,Sheaf4Rec-official,32.0,,50,0.005011307082589413,0.0012082509575725158,0.0030331668069029185,0.000524930510244101,0.00783087187325753,0.0011891193678291922,0.0009592736114277031,0.003919670053249407,0.0019219243193841645,0.0017090942000315907,0.0038966891115284085,0.0043707291766573305,0.011587265405364333,0.018539624648582935,0.010454067423491434,0.015783301936877183,0.0030477455538336653,0.002325474134750203,0.007865551466712228,0.009579419084146628,0.004718969859168839,0.0040534193454499,0.013001851910419545,0.013939040544240217,0.029259833222640395,0.04289351339384547,0.07632627596224968,0.008699142462075414,341.70162273464183,0.007865551466712228,50.0,32.0,,0.0010514984069855933,0.00026194535637015726,0.00011438393144384612,0.00045655861542930846,0.000431144517575293,0.00020636262815589384,0.0005699997810813714,0.0005522939655864958,0.002429050583260509,0.00204799513288406,0.0020093723395303766,0.001711510683427391,0.0005196152827771808,0.0002835332612844643,0.0009910972898406535,0.0009386775700166902,0.0008267489312466272,0.0004866919537698314,0.001108876850862838,0.0011106005490234085,0.0048818667244541055,0.004809095416477409,8.934940503931334e-05,1.0183428885265476e-05,13.95479863255047,0.0009910972898406535,0.0,0.0,
amazon_video_games,Sheaf4Rec-official,64.0,,50,0.004468866701525948,0.00026559468773462583,0.0026828369498642594,0.000195944600420121,0.006867003039052588,0.001086543575716131,0.0008396018539624648,0.0034038371179405213,0.0017475685668828355,0.0014962089344333401,0.0032993102516694944,0.003665607269984578,0.010447534381885873,0.015956234328698426,0.010603977221178423,0.015350192489666145,0.0030883329643568735,0.002233230019924729,0.0076513036555685005,0.009146284864580403,0.004783022921561034,0.0038991848852332448,0.01194324819933631,0.012746641165281597,0.029186037930780017,0.040901040513615226,0.09912099136272445,0.011297126893403744,448.91568325366825,0.0076513036555685005,50.0,64.0,,0.000320659475081648,5.372743569535344e-05,3.4297298999444934e-05,0.00014322178773969605,8.556934484250325e-05,6.145130766567346e-05,0.0006058089267864567,0.000580355135029518,0.0006859459799888976,0.0005181286261296958,0.00013964170094494664,0.0007058760022923047,0.00010845648628661415,0.0001010230997242233,0.0004084096866635485,0.0005149869079743156,0.00014283775125353815,0.00017675396808712618,0.001148412184869984,0.001178518734755333,0.0009086864700778359,0.0017888700245778748,0.00010793710781345427,1.2301927035953095e-05,18.08967981433011,0.0004084096866635485,0.0,0.0,
amazon_video_games,Sheaf4Rec-official,128.0,,50,0.004049765592737605,0.0006371630707245269,0.0027023029149905037,0.00025768454181033374,0.00623855643390264,0.0009535749563103108,0.0007503229237899855,0.0033673376710839863,0.001541120390481838,0.001339011685635042,0.003585087252741686,0.003917126416620947,0.009345794392523364,0.014284628827596688,0.009505600720935125,0.013999838792925467,0.0027248911519445057,0.0020063094974540623,0.007321456085000581,0.008724975585591358,0.004235259402862789,0.00350945209940283,0.011996764427858074,0.012756946150934272,0.025920596265958232,0.0371005829828057,0.15129033794316152,0.01724302917063614,689.2386905416691,0.007321456085000581,50.0,128.0,,0.0007787720022078934,9.550797880082469e-05,0.00010634096954850247,0.00036012589405728023,0.00016589111198916153,0.0001858300089275603,0.00025221979879185046,0.0003281804649083903,0.0009444421316507905,0.0019078914261058766,0.0006237907076354619,0.0016883920195512286,0.0002382828148582771,0.00019748428772474848,0.00044889818105788655,0.0007380799011528716,0.0003495845425418558,0.00035497342914341646,0.0007338569288637515,0.0008521782931961372,0.0020926203141390662,0.003873286335200672,7.282582116782437e-05,8.300184769524886e-06,55.04504001697073,0.00044889818105788655,0.0,0.0,
amazon_video_games,Sheaf4Rec-official,,1.0,50,0.004366925743826949,0.0006104544384248302,0.0028401150868976838,0.00037398184815888965,0.0062215054085581235,0.0010903426791277258,0.0007826153027885419,0.0033959209934548364,0.0017437193636634235,0.0013901521513147508,0.003760192753240394,0.00404804455015958,0.010523516450117773,0.014854494339335916,0.009724205795846685,0.014303070913955324,0.0028429636189211127,0.002128071729023688,0.007261619406917248,0.008716154719411718,0.004399520719494433,0.0037048958026283958,0.01167551331653612,0.012497136000048287,0.026916832706073354,0.038945465279315174,0.09910425803779314,0.011295219744448729,500.69956872600596,0.007261619406917248,50.0,,1.0,0.0009336347995170423,8.646612473779379e-05,9.652265037544639e-05,0.00048181182177673847,0.00015822975288400443,0.0001754996067206641,0.0004015160007567108,0.00046819415950259577,0.0008340740977167448,0.0019010707397913227,0.0016341516053429254,0.002112751233426878,0.00044130108994257233,0.00030738474147801344,0.0010886735190764512,0.0012417768955823975,0.0006956976489436985,0.0005366766400709674,0.0017575436181131302,0.0018150760777142345,0.004346332826233383,0.005167778437019139,5.43545663265801e-05,6.194958551013167e-06,83.3040439228305,0.0010886735190764512,0.0,,0.0
amazon_video_games,Sheaf4Rec-official,,2.0,50,0.004915564050472918,0.0004289208605304873,0.0032266039330136093,0.00014772515372446434,0.007729200745821458,0.0011929184712407871,0.0009269812324291467,0.004068671608137768,0.0019190159384531804,0.0016554152930149035,0.004418869845129248,0.004841542651528318,0.011473292303016488,0.017589848795684218,0.011383743178536118,0.016793598315168124,0.0033613755442402776,0.002467530071581433,0.008469681403639193,0.01017461141321887,0.005189761522330308,0.0043025832453716184,0.0138797157241368,0.014799279659870814,0.03180577079182348,0.045181167441517234,0.099217897397466,0.011308171574819467,449.4936066956725,0.008469681403639193,50.0,,2.0,8.134729740654113e-05,4.7753989400412315e-05,7.10747167155596e-06,4.462327772125686e-05,9.319816407463048e-05,1.2748778957008407e-05,0.0001320483041121074,0.00015035688867046497,0.0005452739189426073,0.00010745487139070667,0.00013098442672328974,0.0003726958060665352,3.680528622105383e-05,7.996027205656151e-05,6.495579212390502e-05,9.353500476382877e-05,3.2569460995683e-05,0.00013075497505505603,0.00011690821794045613,0.0001389733679674271,0.00032691397584439224,0.000764680900895237,0.0005416778087672765,6.173670033818998e-05,18.44379001894167,6.495579212390502e-05,0.0,,0.0
amazon_video_games,Sheaf4Rec-official,,3.0,50,0.005196589410727227,0.00046371053843218533,0.003159560194030249,0.0002242551581604194,0.007579391255306091,0.001170123850771218,0.0009022870602537801,0.00389772006816469,0.0019093822975529045,0.0016120998788832308,0.004153279349882951,0.004556255296608514,0.011435301268900541,0.017323911556872577,0.011092540817286228,0.01625419985490839,0.0032064054313334805,0.002370673751014685,0.008014411914739124,0.009660726559760325,0.004974219343441444,0.004137831606839164,0.012711099924681947,0.013616431842244666,0.030237620839790424,0.04346542690576341,0.09941242027950163,0.011330341951162712,436.4669287269935,0.008014411914739124,50.0,,3.0,0.0005298341640312059,4.68384925383252e-05,1.761571783203349e-05,0.00020830641765505576,9.365285024473362e-05,3.7034527907402334e-05,0.000325818573069992,0.00027597006657739936,0.00041962468722693037,0.0002791759451542252,0.0003953056332217172,0.00030664255789252795,0.00013835387247622082,5.391350895211593e-05,0.0003123639134488374,0.00031764943478375314,0.00019978129976921924,9.194703024319572e-05,0.0007858966745853831,0.0007801859748319524,0.001069713601529351,0.0008336745279090089,7.213173406789011e-05,8.221077509446911e-06,18.390883580223086,0.0003123639134488374,0.0,,0.0
amazon_video_games,Sheaf4Rec-official,,4.0,50,0.004539743729937152,0.0004089073596572248,0.0028950079191904176,5.366646975239092e-05,0.007016532232538268,0.001059949851834967,0.0008282045437276803,0.0036388076922540253,0.0017161853191103426,0.0014808401081389255,0.0036714113247051463,0.004059488107144037,0.01033356127953803,0.01595623432869843,0.009947037618018163,0.014561314873729995,0.0028669470887757362,0.0021114677883551027,0.007648344736613595,0.009091962250852221,0.004450954349002247,0.003688092356720206,0.012586401987553194,0.013401640954471128,0.02702752564386392,0.03889011881041989,0.09991727961460128,0.011387882335833288,449.3664372209848,0.007648344736613595,50.0,,4.0,0.0005925390018107367,8.528966005867197e-05,2.198890073472806e-05,5.488661240790148e-05,0.00012380183607903824,4.409327846466846e-05,0.0003925188815244182,0.0003787175155399149,0.0008130436349453955,0.0004056332441315758,0.000827918275414563,0.0013957338875622263,0.0002619862779110496,0.00018091608510827054,0.0003585380503645775,0.0005241005555785942,0.0003985049333838641,0.0003207770523456775,0.0002682218362167498,0.0003530666618972533,0.002112047810931101,0.003067723627096875,0.00036525495454909674,4.162924031788254e-05,18.59389451746477,0.0003585380503645775,0.0,,0.0
amazon_video_games,Sheaf4Rec-official,,6.0,50,0.004185710384393649,0.0007956351485777387,0.002653420224172431,0.00047847786670104323,0.006077751064480351,0.0009915659904262593,0.0007465238203783908,0.003248988822284086,0.001603277449951183,0.0013296364165548977,0.0033719304148982746,0.0036773074897386384,0.009611731631335005,0.014056682622900996,0.010187099590785053,0.014679297000560025,0.002946277027525644,0.002137296140506236,0.007464984512640744,0.008869579519352579,0.004569843993748834,0.003730863739869718,0.011959837498081908,0.012731986045415927,0.027820825031363,0.03916685115489632,0.09926370597289254,0.011313392520274966,538.5436832543346,0.007464984512640744,50.0,,6.0,0.0010057081923173926,0.00020153160413152252,0.00014242838183386902,0.0005608094526901327,0.0003218053232034593,0.00025000536862119886,0.000676660303287991,0.0007415745688644582,0.0018267328136420198,0.0026408551321301984,0.0015980860512431869,0.0020735118738666966,0.0004027086901230094,0.00026386331899905724,0.0010336902152818172,0.0011921896720854246,0.0006443315317727611,0.000468225917846833,0.0014494271895754312,0.001519146848050426,0.003908713072122096,0.004909813785332943,0.00018336265082653192,2.0898410169424625e-05,83.14944137213281,0.0010336902152818172,0.0,,0.0
amazon_video_games,Sheaf4Rec-official,,8.0,50,0.005124074491114729,0.0005512005529652473,0.0031854454462520152,0.0002724492283148726,0.007327952968409583,0.0011815211610060026,0.0008718942329610213,0.003853900110258285,0.001920107911220383,0.0015576992574520736,0.0038878396127085438,0.004234112687141301,0.011245346098320797,0.016374135703973863,0.011307450194308217,0.01654894934530311,0.0032931148992694265,0.002421408014168696,0.008282303476399943,0.009945324606834872,0.0051002426055470895,0.004224502793511879,0.013191655158115198,0.01409132145483929,0.031012471404324404,0.04407423806361154,0.09960260265506804,0.011352017626517899,473.54892705532257,0.008282303476399943,50.0,,8.0,0.0005132929163878477,0.00013302288124011544,0.00011176727211728324,0.00028875538202617585,0.00021356876926721902,0.00018965973193343523,0.00029682195704422583,0.00033000132915248073,0.0013718919599777979,0.0019214601650941099,0.0008276987653383351,0.001110778695193556,0.00023667761943765996,0.00020142617207303352,0.0004884252811810895,0.0006125669282488828,0.0003649074964892759,0.0003423525463083354,0.0007157688397708398,0.0007723352521106398,0.002346991940637479,0.0031958559004549455,0.00035236338181413604,4.0159947779135345e-05,47.95475415216561,0.0004884252811810895,0.0,,0.0
